Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
11/03/2015,"80 Ivy Exchange, Parnell Street",Dublin 1,Dublin,77777.77,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"80 Ivy Exchange, Parnell Street",Dublin 1,Dublin,77777.77,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"9 CAIREAL MOR, HEADFORD RD, GALWAY",,Galway,163000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"ACHNASEADAGH, MUINEACHAIN, MONAGHAN",,Monaghan,200000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"APARTMENT 2, 6 MOUNTJOY SQUARE, DUBLIN 1",,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"Apartment 3, Orwell Lodge, Orwell Road  Rathgar",Dublin 6,Dublin,580000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
11/03/2015,"APARTMENT 7  CLUAIN MHÓR, CLYBAUN ROAD, GALWAY CITY",,Galway,140000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
11/03/2015,"Apt 11 An Radharc, Maryborough Ridge, Douglas",,Cork,170000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"APT 19 KINGSTON HALL, HAROLDS GRANGE RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"APT 2, BAYSIDE VILLAS, SANDY RD",,Dublin,127000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"APT 430  BLOCK D1  THE CUBES, BEACON SOUTH QUARTER, SANDYFORD",,Dublin,268000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"APT NO. 1, MAIN STREET, KNOCK",,Mayo,33100,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"BALLINKNOCKANE, BALLYDAVID, TRALEE",,Kerry,92500,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"BALLYTOOHEY, TARMONBARRY, ROSCOMMON",,Roscommon,166000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"BONNETTSTOWN, TULLAROAN RD, KILKENNY",,Kilkenny,200000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"BUCKHILL, FAIRYMOUNT, CASTLEREA",,Roscommon,65000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"CEDAR LODGE, SPRINGMOUNT, DUNGARVAN",,Waterford,150000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"CLOONSHANVILLE, FRENCHPARK, CASTLEREA",,Roscommon,30000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"DEJA VUE, KENNILWORTH, YOUGHAL",,Cork,118000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"DROM WEST, CLOGHANE, TRALEE",,Kerry,255000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"DRUMELLIHY, CREE, KILRUSH",,Clare,132000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"DRUMMUCK, LAVEY, STRADONE",,Cavan,70000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"DUBLIN ROAD, LONGFORD, CO LONGFORD",,Longford,68000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"GARRYNATINEEL, BALLINA, KILLALOE",,Clare,237500,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"GLENCAIRN, LISMORE, WATERFORD",,Waterford,254500,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"JERPOINT CHURCH, THOMASTOWN, KILKENNY",,Kilkenny,184000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"KILLEAGH COMMON, RATHANGAN, CO KILDARE",,Kildare,45000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"KNOCKROE, MAYO ABBEY, CLAREMORRIS",,Mayo,60000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"LIOSMULLER, BRICKHILL WEST, CRATLOE",,Clare,300000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"MAGHERFADDA, BALLYHEANE, CASTLEBAR",,Mayo,90000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"No. 2 Priors Point, Attyrory, Carrick.on.Shannon",,Leitrim,275000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
11/03/2015,"NO. 7 CROSFORGE CLOSE, SAGGART, CO DUBLIN",,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"NO.1 LISNENAN VIEW, LETTERKENNY, CO. DONEGAL",,Donegal,82000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"RATHMALE, MUNGRET, CO LIMERICK",,Limerick,135000,Yes,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"SCURLOGSTOWN, KELLS, CO. MEATH",,Meath,150000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"SHRAGH, KILLEEN, NENAGH",,Tipperary,50000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"THE OLD PRESBYTERY, NEWTOWNFORBES, CO LONGFORD",,Longford,91000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"TURNERS HILL (HOUSE 1), KINGSCOURT, CO CAVAN",,Cavan,70000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"Unit 9, Moyrath View, Kildalkey",,Meath,30000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"UPPER MEENLARAGH, GORTAHORK, LETTERKENNY",,Donegal,20000,No,No,Second-Hand Dwelling house /Apartment,
11/03/2015,"WARDHOUSE, TULLAGHAN, LEITRIM",,Leitrim,155000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1 BARRETTS LANE, ENNIS, CO CLARE",,Clare,30250,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1 BROOMHALL AVE, BROOMHALL EST, RATHNEW",,Wicklow,315000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1 COOLBAWN, BRODERICK ST, MIDLETON",,Cork,63000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1 PALACE ST, DROGHEDA, LOUTH",,Louth,45000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1 QUAY HOUSE, FITTON ST, CORK",,Cork,160000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"10 HAZEL COURT, CASTLE LAKE, CARRIGTWOHILL",,Cork,115000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"104 ABBEYFIELD, ballitore",,Kildare,110133,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"116 BLACKCASTLE DEMENSE, NAVAN, MEATH",,Meath,125000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"126 HAMPTON GREEN, BALBRIGGAN, DUBLIN",,Dublin,152000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"13 CASTLE COURT, LISMORE, WATERFORD",,Waterford,155000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"13 COMMONS RD, BLACKPOOL, CORK",,Cork,87000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"13 ST BRIGIDS PARK, FOXROCK, DUBLIN 18",Dublin 18,Dublin,428000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"13 SUREHAVEN ROAD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,350000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"138 Bridgemeadow, Milehouse Road, Enniscorthy",,Wexford,89000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"14 STRAND COTTAGES, DROGHEDA, LOUTH",,Louth,60000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"144 QUARRY ROAD, CABRA, DUBLIN 7",,Dublin,192000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"147 BALLYSPILLANE, KILLARNEY, KERRY",,Kerry,80000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"15 BUSHFIELD LAWNS, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"15 DUN ORAN, ORANHILL, ORANMORE",,Galway,99000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"157 GORT NA COIRIBE, HEADFORD RD, GALWAY",,Galway,180000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"16 PERCY FRENCH PL, BALLYJAMESDUFF, CAVAN",,Cavan,85000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"16 Ronayn's Court, Rochestown",,Cork,141000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"1699 KILBERRY, ATHY, KILDARE",,Kildare,115000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"17 CEDAR GROVE, BALLYDAHEEN, MALLOW",,Cork,67500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"17 DUN NA RIOGH RISE, NAAS, KILDARE",,Kildare,242000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"17 Wolfe Tone Street, LIMERICK",,Limerick,123000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"177 SHINGAN, MILEHOUSE, ENNISCORTHY",,Wexford,44933.92,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"18  Ballyowen Drive, Lucan, Co. Dublin",,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"18 BALLYFAN, CARNE, WEXFORD",,Wexford,108000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"18 Barretstown Meadows, Roseberry, Newbridge",,Kildare,343612.33,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
12/03/2015,"18 CEDAR GROVE, MALLOW, CO CORK",,Cork,67500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"18 Chapelgate, St.Alphonsus Road, Drumcondra",Dublin 9,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"19 ARD NA GREINE, ENNISCRONE, CO. SLIGO",,Sligo,125000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"19 CEDER GROVE, MALLOW, CORK",,Cork,67500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"2 ABBEY HALL, NEW ROSS, WEXFORD",,Wexford,34000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"2 BARRETTS LANE, ENNIS, CO CLARE",,Clare,33000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"2 CARRIG HOUSE, GREENSHILL, KILKENNY",,Kilkenny,83333,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"2 CREAMERY RD, MANORHAMILTON, LEITRIM",,Leitrim,80000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"2 FASTNET COURTYARD, ARKLOW MARINA VILLAGE, ARKLOW",,Wicklow,105000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"20 CASTLE TERRACE COURT, ST MARGARETS AVE, MALAHIDE",,Dublin,253000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"20 CEDAR GROVE, MALLOW, CORK",,Cork,67500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"20 NORSEMAN PLACE, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"21 NORSEMAN PLACE, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"21 Seabrook, Brook Lane, Rush",,Dublin,259911.89,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
12/03/2015,"218 HOWTH RD, KILLESTER, DUBLIN 3",Dublin 3,Dublin,493000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"22 BELFRY RD, CITYWEST, DUBLIN 24",Dublin 24,Dublin,252500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"22 NORSEMAN PLACE, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"23 NORSEMAN PLACE, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"23 Rivervalley View, Swords",,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"231 DELWOOD GROVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,423500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"24 BRUCE HILL MANOR, ARVA, CAVAN",,Cavan,60000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"25 Beechfield Close, Castaheaney",Dublin 15,Dublin,145000,Yes,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"25 MAIN STREET, EMYVALE, COUNTY MONAGHAN",,Monaghan,50000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"26 CASTLEPARK AVE, MALLOW, CORK",,Cork,260000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"26B CHURCHFIELDS, SHRULE, CHURCHFIELDS",,Mayo,125000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"27 DROIM LIATH, COLLINS LANE, TULLAMORE",,Offaly,130500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"27 LUTTRELLSTOWN CLOSE, LUTTRELLSTOWN WOOD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,595000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"28 LAWCUS FIELDS, STONEYFORD, KILKENNY",,Kilkenny,152000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"28 THE CEDARS, BRIDEWOOD, OVENS",,Cork,245000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"29 DOWTH AVE, CABRA, DUBLIN",Dublin 7,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"29 Farrenberg Glebe, Kildare Town",,Kildare,130500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3  Temple Square, Dartry, Dublin 6",Dublin 6,Dublin,500000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3 ALTAMOUNT ST, WESTPORT, MAYO",,Mayo,110000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3 BARRETTS LANE, ENNIS, CLARE",,Clare,33000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3 MEADOWFIELDS, RYLANE, CO CORK",,Cork,235000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3 SHANDON RD, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"3 STONEY MEADOWS, OLD CRATLOE RD, LIMERICK",,Limerick,94000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"31 RAHOON RD, GALWAY, GALWAY",,Galway,162500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"32 Claremount Manor, Claremorris, Co. Mayo",,Mayo,25000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"32 THE RIVERBANK, POACHERS GATE, BURRIN RD",,Carlow,125000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"34 BLOOMFIELD AVENUE, SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin 8,Dublin,765000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"35 BLACKCASTLE EST, NAVAN, MEATH",,Meath,150000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"35 MEADOW VALE, TONAPHUBBLE, SLIGO",,Sligo,115000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"36 Greenlodge, Maryborough Woods, Douglas",,Cork,220000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"383 BALLYFERMOT ROAD, DUBLIN 10",Dublin 10,Dublin,90000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"39 Crotanstown Grange, Newbridge",,Kildare,220265,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"39 MOUNT CLAIRE COURT, KILLESHIN RD, CARLOW",,Carlow,146000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 BARRETTS LANE, PARNELL ST, ENNIS",,Clare,30250,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 BEAUFIELD PARK, STILLORGAN, DUBLIN",,Dublin,615000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 Brighton Square, Foxrock, Dublin 18",Dublin 18,Dublin,1025000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 LETTERKENNY RD, LIFFORD, DONEGAL",,Donegal,52500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 Marble Hall Close, Ballinlough, Cork",,Cork,225000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 MILLBANKS, ROSBERCON, NEW ROSS",,Wexford,158500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 Seabury Parade, Malahide",,Dublin,445000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"4 ST ANDREWS, INNISCRONE, SLIGO",,Sligo,98000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"40 The Beeches, Archerstown Demesne, Ashbourne",,Meath,259911.89,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"49 LEACA ARD, FERRYBANK, KILKENNY",,Kilkenny,113000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"49 THE RECTORY, ENNISKERRY RD, STEPASIDE DUBLIN 18",Dublin 18,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"5 Beechlawns, Mullingar",,Westmeath,209000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"5 THE ESTUARY, KINGSCHANNEL, WATERFORD",,Waterford,420000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"5 The Square, Aubrey Manor, Rathcoole",,Dublin,263436.12,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"50 CLUAIN MUILE, ANN TYONE NENAGH, TIPPERARY",,Tipperary,109000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"54 NEPHIN RD, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,116666,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"54 NEPHIN RD, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,116666,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"55 KILBELIN ABBEY, ATHGARVAN RD, NEWBRIDGE",,Kildare,342750,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"57 FOUNTAIN COURT, TRALEE, KERRY",,Kerry,65000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"57 THE ANCHORAGE, BETTYSTOWN, MEATH",,Meath,80000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 CHERRY TREE PARK, RIVERSTOWN, SLIGO",,Sligo,42000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 LAKEVIEW, CLAREMORRIS, CO MAYO",,Mayo,105000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 RIVER CRESCENT, CAVAN RD, VIRGINIA",,Cavan,85000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 RIVERCHAPLE CLOSE, RIVERCHAPLE, GOREY WEXFORD",,Wexford,60000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 Robert Street, New Ross",,Wexford,35000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 Stocking Well Close, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,233550,No,Yes,New Dwelling house /Apartment,less than 38 sq metres
12/03/2015,"6 The Courtyard, O'Connell Street, Ballymote",,Sligo,65000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"6 WESTON GREEN, WESTON PARK, LUCAN",,Dublin,318000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"60 the avenue, the weir view, castlecomer road",,Kilkenny,176211.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"61 MOYGLAS CHASE, LUCAN, DUBLIN",,Dublin,294000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"62 St. Eithne Road, Cabra",Dublin 7,Dublin,252500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"7 BALLYDOWD GROVE, LUCAN, DUBLIN",,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"7 BEAUMONT GARDENS, BLACKROCK, DUBLIN",,Dublin,680000,Yes,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"7 SPAWELL LANE, SPAWELL RD, WEXFORD",,Wexford,220000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"7 ST MARGARETS TERRACE, CORK ST, DUBLIN 8",Dublin 8,Dublin,262500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"72 BROADFORD RISE, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"75 Elderwood, Castlebridge",,Wexford,171806,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/03/2015,"77 THE HEIGHTS, MELROSE PARK, SWORDS",,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"78 CLUAIN RI, ASHBOURNE, MEATH",,Meath,205000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"78 SIUL NA HABHANN, MILL RD, CORBALLY",,Limerick,180000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"8 ALLENDALE TERRACE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"8 GORT NA RI, GORT RD, ENNIS",,Clare,105000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"8 WOODVIEW, DUBLIN RD, DROGHEDA",,Louth,240000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"83 LISSADYRA BALLYGADDY RD TUAM, GALWAY",,Galway,110000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"87 GRIAN ARD, ARDNACASSA, LONGFORD",,Longford,35000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"9 GARRAI DE BRUN, FORT LORENZO, TAYLORS HILL",,Galway,230000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"93 ASHFIELD, DROGHEDA, LOUTH",,Louth,235000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"Apartment 2, Newcomen Court, North Strand",Dublin 3,Dublin,155000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"apartment 4, Orwell Lodge, Rathgar",Dublin 6,Dublin,540000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
12/03/2015,"APT 1  29 BLARNEY STREET, CORK",,Cork,230000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 1 CARRAIG HOUSE, GREENSHILL, KILKENNY",,Kilkenny,83333,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 1, 8 BATH TERRACE, MOVILLE",,Donegal,89000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 3, CARRIG HOUSE, GREENSHILL",,Kilkenny,83334,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 4, CARRIG HOUSE, GREENSHILL",,Kilkenny,83333,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 5, CARRIG HOUSE, GREENSHILL",,Kilkenny,83333,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"APT 6, CARRIG HOUSE, GREENSHILL",,Kilkenny,83334,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"BALLINAMONA, BULGADEN, KILMALLOCK",,Limerick,250000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"BALLYEDMOND, GOREY, WEXFORD",,Wexford,135000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"BALLYKERRAN, KILMACRENNAN, CO. DONEGAL.",,Donegal,57000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"BRAMBLE COTTAGE, KILACLORAN, AUGHRIM",,Wicklow,280000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"BREHANE, MACROOM, CORK",,Cork,235000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"CAPPANAGRAIGUE, CLONASLEE, LAOIS",,Laois,55000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"CAROWKEEL, CO SLIGO",,Sligo,70000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"CARSTOWN, SANDPIT, TERMONFECKIN",,Louth,415000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"CASTLECOR HOUSE, OLDCASTLE, CO MEATH",,Mayo,340000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"CLOONEEN, KILMEENA, WESTPORT",,Mayo,210000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"COLLINAMUCK, ROSSCAHILL, GALWAY",,Galway,222000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"COURTNACUDDY, BOROVALE, ENNISCORTHY",,Wexford,75000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"C/O PAROCHIAL HOUSE, TINAHELY, ARKLOW",,Wicklow,290000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"DERRYCLOGHER, BORLIN, BANTRY",,Cork,93000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"DRUMFIN, VIA BOYLE, SLIGO",,Sligo,40000,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"FISHERSTOWN, CAMPILE, NEW ROSS",,Wexford,172500,No,No,Second-Hand Dwelling house /Apartment,
12/03/2015,"HEATHERDENE, DUBLIN RD, ARKLOW",,Wicklow,250000,No,No,Second-Hand Dwelling house /Apartment,
